Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
10,4,2023,17,20,49,403,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,423,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,443,20,-0.688,0.621,9.641,0.039,-0.004,-0.031,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,463,20,-0.688,0.621,9.641,-0.035,-0.004,0.008,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,483,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,503,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,523,20,-0.688,0.621,9.641,0,-0.004,0.047,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,543,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,563,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,30.125,-3.188,-25.938,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,583,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,30.125,-3.188,-25.938,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,603,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,31.125,-2.438,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,623,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,31.125,-2.438,-26.875,-0.003,0.048,0.723,1000,1000
