Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
10,4,2023,17,22,21,472,20,-0.766,0.316,9.68,0,-0.012,0.012,-0.004,-0.002,0,23.062,-10.062,-38.5,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,492,20,-0.766,0.316,9.68,0,-0.012,-0.027,-0.004,-0.002,0,23.062,-10.062,-38.5,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,512,20,-0.766,0.316,9.68,0,-0.012,0.004,-0.004,-0.002,0,23.062,-10.062,-38.5,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,532,20,-0.766,0.316,9.68,0,-0.004,-0.035,-0.004,-0.002,0,23.062,-10.062,-38.5,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,552,20,-0.766,0.316,9.68,0,-0.004,-0.035,-0.004,-0.002,0,23.875,-11.688,-37.875,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,572,20,-0.766,0.316,9.68,0,-0.004,-0.035,-0.004,-0.002,0,23.875,-11.688,-37.875,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,21,592,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,23.875,-11.688,-37.875,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,612,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.875,-11.688,-37.875,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,632,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.875,-11.688,-37.875,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,652,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.875,-11.688,-37.875,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,672,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.875,-11.688,-37.875,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,692,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.062,-11.625,-38.5,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,712,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.062,-11.625,-38.5,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,732,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.25,-10.125,-37.75,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,752,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.25,-10.125,-37.75,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,772,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,23.25,-10.125,-37.75,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,792,20,-0.766,0.316,9.68,-0.039,-0.004,0.047,-0.004,-0.002,0,23.25,-10.125,-37.75,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,812,20,-0.766,0.316,9.68,0.039,-0.004,0.047,-0.004,-0.002,0,23.25,-10.125,-37.75,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,832,20,-0.766,0.316,9.68,0.039,-0.004,0.047,-0.004,-0.002,0,23.312,-8.5,-38.125,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,852,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.312,-8.5,-38.125,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,872,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,22.875,-12.438,-37.25,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,892,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,22.875,-12.438,-37.25,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,912,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,22.875,-12.438,-37.25,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,932,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,23.625,-10.875,-40.125,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,952,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.625,-10.875,-40.125,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,972,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.938,-11.25,-38.25,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,992,20,-0.766,0.316,9.68,0.008,-0.004,-0.027,-0.004,-0.002,0,23.938,-11.25,-38.25,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,12,20,-0.766,0.316,9.68,0.008,-0.004,-0.027,-0.004,-0.002,0,23.312,-11.25,-38.125,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,32,20,-0.766,0.316,9.68,-0.031,-0.004,0.012,-0.004,-0.002,0,23.312,-11.25,-38.125,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,52,20,-0.766,0.316,9.68,-0.031,-0.004,0.012,-0.004,-0.002,0,23.688,-12.062,-38.188,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,72,20,-0.766,0.316,9.68,-0.031,-0.004,0.012,-0.004,-0.002,0,23.688,-12.062,-38.188,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,92,20,-0.766,0.316,9.68,-0.031,-0.004,-0.027,-0.004,-0.002,0,23.688,-12.062,-38.188,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,112,20,-0.766,0.316,9.68,-0.031,-0.004,-0.027,-0.004,-0.002,0,24.312,-11.25,-38.688,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,132,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.004,-0.002,0,24.312,-11.25,-38.688,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,152,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.004,-0.002,0,23.188,-14.438,-36.938,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,172,20,-0.766,0.316,9.68,-0.031,-0.004,0.012,-0.004,-0.002,0,23.188,-14.438,-36.938,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,192,20,-0.766,0.316,9.68,-0.031,-0.004,0.012,-0.004,-0.002,0,23.75,-12.5,-38.625,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,212,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.004,-0.002,0,23.75,-12.5,-38.625,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,232,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.004,-0.002,0,23.75,-12.5,-38.625,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,252,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.004,-0.002,0,24.25,-11.25,-38.312,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,272,20,-0.766,0.316,9.68,0.008,-0.004,0.004,-0.004,-0.002,0,24.25,-11.25,-38.312,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,292,20,-0.766,0.316,9.68,0.008,-0.004,0.004,-0.004,-0.002,0,22.688,-12.062,-38.062,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,312,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,22.688,-12.062,-38.062,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,332,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.5,-12.5,-39.375,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,352,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.25,-11.688,-39.688,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,372,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.438,-12.875,-38.562,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,392,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.438,-12.875,-38.562,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,412,20,-0.766,0.316,9.68,0,-0.004,0.039,-0.004,-0.002,0,23.438,-12.875,-38.562,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,432,20,-0.766,0.316,9.68,0,-0.004,0.039,-0.004,-0.002,0,22.688,-10.438,-38,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,452,20,-0.766,0.316,9.68,0,0.035,0.004,-0.004,-0.002,0,22.688,-10.438,-38,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,472,20,-0.766,0.316,9.68,0,0.035,0.004,-0.004,-0.002,0,24,-11.688,-38.625,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,492,20,-0.766,0.316,9.68,0,-0.004,-0.035,-0.004,-0.002,0,24,-11.688,-38.625,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,512,20,-0.766,0.316,9.68,0,-0.004,-0.035,-0.004,-0.002,0,23.812,-12.5,-39.062,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,532,20,-0.766,0.316,9.68,0,-0.004,-0.035,-0.004,-0.002,0,23.25,-11.688,-39.688,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,552,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.25,-11.688,-39.688,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,572,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.5,-11.625,-37,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,22,592,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.5,-11.625,-37,-0.021,0.03,0.83,1000,1000
