Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude,temp,behavior
9,27,2023,12,7,21,151,25,2.035,-0.105,10.293,-0.016,-0.277,-1.102,-0.24,0.461,-0.008,-11.938,-22.812,-19.875,-0.111,-0.058,-0.975,30.511,-90.4666,80.8,REST
9,27,2023,12,7,21,178,27,2.035,-0.105,10.293,0.402,-0.152,-0.355,-0.24,0.461,-0.008,-11.938,-22.812,-19.875,-0.111,-0.058,-0.975,30.511,-90.4666,80.8,REST
9,27,2023,12,7,22,204,26,2.035,-0.105,10.293,0.402,-0.152,-0.355,-0.24,0.461,-0.008,-12.062,-22.812,-22,-0.111,-0.058,-0.975,30.511,-90.4666,80.8,REST
9,27,2023,12,7,22,233,29,2.035,-0.105,10.293,0.402,-0.152,-0.355,-0.24,0.461,-0.008,-12.062,-22.812,-22,-0.114,-0.069,-0.978,30.511,-90.4666,80.8,REST
9,27,2023,12,7,22,256,23,2.453,0.773,9.566,0.402,-0.152,-0.355,-0.24,0.461,-0.008,-12.062,-22.812,-22,-0.114,-0.069,-0.978,30.511,-90.4666,80.8,REST
9,27,2023,12,7,22,282,26,2.453,0.773,9.566,0.402,-0.152,-0.355,-0.24,0.461,-0.008,-12.062,-22.812,-22,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,22,306,24,2.34,0.699,9.793,0.402,-0.152,-0.355,-0.24,0.461,-0.008,-12.062,-22.812,-22,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,22,333,27,2.379,0.969,9.68,0.402,-0.152,-0.355,-0.24,0.461,-0.008,-12.062,-22.812,-22,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,22,355,22,2.684,1.004,9.527,0.402,-0.152,-0.355,-0.24,0.461,-0.008,-12.062,-22.812,-22,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,22,382,27,2.684,1.004,9.527,0.402,-0.152,-0.355,-0.004,0.156,-0.576,-12.062,-22.812,-22,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,426,44,2.684,1.004,9.527,0.402,-0.152,-0.355,-0.004,0.156,-0.576,-8.875,-23.125,-22.25,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,453,27,1.996,3.074,9.023,0.402,-0.152,-0.355,-0.004,0.156,-0.576,-8.875,-23.125,-22.25,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,476,23,1.996,3.074,9.023,0.402,-0.152,-0.355,-0.004,0.156,-0.576,-7.188,-22.688,-22.562,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,501,25,2.301,2.613,8.566,0.402,-0.152,-0.355,-0.004,0.156,-0.576,-7.188,-22.688,-22.562,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,524,23,2.262,1.926,8.684,0.402,-0.152,-0.355,-0.004,0.156,-0.576,-7.188,-22.688,-22.562,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,549,25,2.262,1.926,8.684,0.402,-0.152,-0.355,-0.004,0.156,-0.576,-6.625,-23.5,-22.438,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,569,20,2.262,1.926,8.684,0.402,-0.152,-0.355,-0.004,0.156,-0.576,-6.188,-22.875,-22.438,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,593,24,2.262,1.926,8.684,0.637,0.941,-0.48,-0.004,0.156,-0.576,-6.188,-22.875,-22.438,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,615,22,2.262,1.926,8.684,0.637,0.941,-0.48,-0.004,0.156,-0.576,-6.188,-21.5,-19.375,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,639,24,1.422,1.352,10.137,0.637,0.941,-0.48,-0.004,0.156,-0.576,-6.188,-21.5,-19.375,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,659,20,1.422,1.234,10.75,0.637,0.941,-0.48,-0.004,0.156,-0.576,-6.188,-21.5,-19.375,-0.11,-0.073,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,682,23,1.422,1.234,10.75,0.637,0.941,-0.48,-0.004,0.156,-0.576,-6.188,-21.5,-19.375,-0.065,-0.05,-0.989,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,702,20,1.422,1.234,10.75,-0.145,0.332,1.562,-0.004,0.156,-0.576,-6.188,-21.5,-19.375,-0.065,-0.05,-0.989,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,726,24,1.422,1.234,10.75,-0.145,0.332,1.562,-0.094,-0.029,0.492,-6.188,-21.5,-19.375,-0.065,-0.05,-0.989,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,748,22,1.422,1.234,10.75,-0.145,0.332,1.562,-0.094,-0.029,0.492,-8.625,-22.75,-24.312,-0.065,-0.05,-0.989,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,776,28,1.422,1.234,10.75,-0.223,0.371,0.914,-0.094,-0.029,0.492,-8.625,-22.75,-24.312,-0.065,-0.05,-0.989,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,804,28,1.422,1.234,10.75,-0.223,0.371,0.914,-0.236,-0.355,0.582,-8.625,-22.75,-24.312,-0.065,-0.05,-0.989,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,832,28,1.422,1.234,10.75,-0.223,0.371,0.914,-0.236,-0.355,0.582,-8.625,-22.75,-24.312,-0.078,-0.04,-0.984,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,857,25,1.535,0.008,9.523,-0.223,0.371,0.914,-0.236,-0.355,0.582,-8.625,-22.75,-24.312,-0.078,-0.04,-0.984,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,885,28,1.535,0.008,9.523,-0.223,0.371,0.914,-0.236,-0.355,0.582,-8.625,-22.75,-24.312,-0.09,-0.036,-0.981,30.511,-90.4666,80.8,REST
9,27,2023,12,7,20,910,25,1.535,0.008,9.523,-0.223,0.371,0.914,-0.236,-0.355,0.582,-8.625,-22.75,-24.312,-0.095,-0.036,-0.98,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,938,28,1.535,0.008,9.523,-0.223,0.371,0.914,-0.236,-0.355,0.582,-8.625,-22.75,-24.312,-0.098,-0.036,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,962,24,1.535,0.008,9.523,-0.223,0.371,0.914,-0.236,-0.355,0.582,-11.375,-19.75,-25.188,-0.098,-0.036,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,987,25,1.535,0.008,9.523,-0.363,0.07,-0.457,-0.236,-0.355,0.582,-11.375,-19.75,-25.188,-0.098,-0.036,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,10,23,1.535,0.008,9.523,-0.363,0.07,-0.457,-0.236,-0.355,0.582,-10.688,-20.312,-23.562,-0.098,-0.036,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,36,26,1.535,0.008,9.523,-0.363,0.07,-0.457,-0.236,-0.355,0.582,-10.688,-20.312,-23.562,-0.092,-0.031,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,60,24,1.613,-0.027,9.367,-0.363,0.07,-0.457,-0.236,-0.355,0.582,-10.688,-20.312,-23.562,-0.092,-0.031,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,96,36,1.613,-0.027,9.367,-0.223,0.266,-0.434,-0.236,-0.355,0.582,-10.688,-20.312,-23.562,-0.092,-0.031,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,119,23,1.613,-0.027,9.367,-0.223,0.266,-0.434,-0.236,-0.355,0.582,-10.25,-20,-23,-0.092,-0.031,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,143,24,1.613,-0.027,9.367,-0.223,0.266,-0.434,-0.236,-0.355,0.582,-10.25,-20,-23,-0.086,-0.028,-0.978,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,166,23,1.613,-0.027,9.367,-0.223,0.266,-0.434,-0.236,-0.355,0.582,-11.938,-20.438,-22.625,-0.086,-0.028,-0.978,30.511,-90.4666,80.6,REST
9,27,2023,12,7,20,191,25,1.613,-0.027,9.367,-0.223,0.266,-0.434,-0.236,-0.355,0.582,-11.938,-20.438,-22.625,-0.081,-0.023,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,213,22,1.613,-0.027,9.367,-0.223,0.266,-0.434,-0.373,0.482,0.285,-11.938,-20.438,-22.625,-0.081,-0.023,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,237,24,0.273,1.234,10.832,-0.223,0.266,-0.434,-0.373,0.482,0.285,-11.938,-20.438,-22.625,-0.081,-0.023,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,259,22,1.422,-0.297,9.484,-0.223,0.266,-0.434,-0.373,0.482,0.285,-11.938,-20.438,-22.625,-0.081,-0.023,-0.979,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,283,24,1.422,-0.297,9.484,-0.223,0.266,-0.434,-0.373,0.482,0.285,-11.938,-20.438,-22.625,-0.058,0.001,-0.975,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,312,29,1.422,-0.297,9.484,-0.223,0.266,-0.434,-0.373,0.482,0.285,-10.75,-18.75,-26.75,-0.058,0.001,-0.975,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,341,29,1.422,-0.297,9.484,-0.223,0.266,-0.434,-0.295,2.609,0.828,-10.75,-18.75,-26.75,-0.058,0.001,-0.975,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,366,25,1.422,-0.297,9.484,-0.223,0.266,-0.434,-0.295,2.609,0.828,-7.125,-16.625,-29.688,-0.058,0.001,-0.975,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,393,27,1.422,-0.297,9.484,-0.223,0.266,-0.434,-0.295,2.609,0.828,-7.125,-16.625,-29.688,0.071,0.078,-0.962,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,415,22,1.422,-0.297,9.484,-0.223,0.266,-0.434,0.34,4.059,0.713,-7.125,-16.625,-29.688,0.071,0.078,-0.962,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,444,29,1.422,-0.297,9.484,0.531,3.516,-4.723,0.34,4.059,0.713,-7.125,-16.625,-29.688,0.071,0.078,-0.962,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,471,27,1.422,-0.297,9.484,0.531,3.516,-4.723,0.34,4.059,0.713,4.688,-14.812,-28.625,0.071,0.078,-0.962,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,499,28,1.422,-0.297,9.484,0.531,3.516,-4.723,0.34,4.059,0.713,4.688,-14.812,-28.625,0.254,0.143,-0.916,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,525,26,1.422,-0.297,9.484,0.531,3.516,-4.723,-0.621,3.441,0.582,4.688,-14.812,-28.625,0.254,0.143,-0.916,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,555,30,1.422,-0.297,9.484,0.531,3.516,-4.723,-0.621,3.441,0.582,12.938,-13.375,-25.312,0.254,0.143,-0.916,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,581,26,1.422,-0.297,9.484,0.531,3.516,-4.723,-0.621,3.441,0.582,12.938,-13.375,-25.312,0.384,0.187,-0.861,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,605,24,-6.973,-1.332,5.504,0.531,3.516,-4.723,-0.621,3.441,0.582,12.938,-13.375,-25.312,0.384,0.187,-0.861,30.511,-90.4666,80.6,WALK
9,27,2023,12,7,21,637,32,-6.973,-1.332,5.504,0.531,3.516,-4.723,-0.621,3.441,0.582,19.562,-13.25,-19.938,0.384,0.187,-0.861,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,661,24,-6.973,-1.332,5.504,0.215,0.035,-0.984,-0.621,3.441,0.582,19.562,-13.25,-19.938,0.384,0.187,-0.861,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,683,22,-6.973,-1.332,5.504,0.215,0.035,-0.984,-0.621,3.441,0.582,22.5,-14.312,-14.375,0.384,0.187,-0.861,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,706,23,-6.973,-1.332,5.504,0.215,0.035,-0.984,-0.621,3.441,0.582,22.5,-14.312,-14.375,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,728,22,-8.461,-0.488,3.129,0.215,0.035,-0.984,-0.621,3.441,0.582,22.5,-14.312,-14.375,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,752,24,-8.461,-0.488,3.129,-0.086,0.941,-0.867,-0.621,3.441,0.582,22.5,-14.312,-14.375,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,778,26,-8.461,-0.488,3.129,-0.367,0.852,-0.148,-0.621,3.441,0.582,22.5,-14.312,-14.375,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,806,28,-8.461,-0.488,3.129,-0.113,1.078,0.383,-0.621,3.441,0.582,22.5,-14.312,-14.375,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,833,27,-8.461,-0.488,3.129,-0.113,1.078,0.383,-0.621,3.441,0.582,24.25,-15.125,-10.938,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,861,28,-8.461,-0.488,3.129,-0.113,1.078,0.383,-0.621,3.441,0.582,24.438,-17.125,-10.875,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,884,23,-9.996,0.316,3.281,-0.113,1.078,0.383,-0.621,3.441,0.582,24.438,-17.125,-10.875,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,909,25,-9.996,0.316,3.281,-0.695,-0.219,0.359,-0.621,3.441,0.582,24.438,-17.125,-10.875,0.491,0.21,-0.804,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,938,29,-9.996,0.316,3.281,-0.695,-0.219,0.359,-0.621,3.441,0.582,24.438,-17.125,-10.875,0.555,0.188,-0.765,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,969,31,-9.996,0.316,3.281,-0.695,-0.219,0.359,-0.621,3.441,0.582,24.438,-17.125,-10.875,0.553,0.18,-0.767,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,995,26,-9.996,0.316,3.281,-0.695,-0.219,0.359,-0.621,3.441,0.582,20.375,-21.938,-9.938,0.553,0.18,-0.767,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,23,28,-9.996,0.316,3.281,-0.695,-0.219,0.359,-0.621,3.441,0.582,20.375,-21.938,-9.938,0.538,0.164,-0.784,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,50,27,-9.996,0.316,3.281,-0.695,-0.219,0.359,-0.621,3.441,0.582,20.375,-21.938,-9.938,0.526,0.155,-0.796,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,79,29,-9.996,0.316,3.281,-0.656,0.344,-0.074,-0.621,3.441,0.582,20.375,-21.938,-9.938,0.526,0.155,-0.796,30.511,-90.4666,80.6,REST
9,27,2023,12,7,21,104,25,-9.996,0.316,3.281,-0.656,0.344,-0.074,-0.621,3.441,0.582,20.062,-22.812,-8.875,0.526,0.155,-0.796,30.511,-90.4666,79.9,REST
9,27,2023,12,7,21,128,24,-9.996,0.316,3.281,-0.656,0.344,-0.074,0.855,-1.523,-0.588,20.062,-22.812,-8.875,0.526,0.155,-0.796,30.511,-90.4666,79.9,REST
9,27,2023,12,7,21,152,24,-9.426,-0.719,5.961,-0.656,0.344,-0.074,0.855,-1.523,-0.588,20.062,-22.812,-8.875,0.526,0.155,-0.796,30.511,-90.4666,79.9,REST
9,27,2023,12,7,21,181,29,-9.426,-0.719,5.961,-0.656,0.344,-0.074,0.855,-1.523,-0.588,20.062,-22.812,-8.875,0.452,0.107,-0.861,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,207,26,-9.426,-0.719,5.961,-0.656,0.344,-0.074,0.855,-1.523,-0.588,19.312,-27.312,-8.312,0.452,0.107,-0.861,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,236,29,-9.426,-0.719,5.961,-0.656,0.344,-0.074,0.855,-1.523,-0.588,19.312,-27.312,-8.312,0.415,0.081,-0.887,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,259,23,-9.426,-0.719,5.961,-0.656,0.344,-0.074,0.855,-1.523,-0.588,18.562,-27.312,-9.875,0.415,0.081,-0.887,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,281,22,-9.426,-0.719,5.961,-1.102,0.559,0.164,0.855,-1.523,-0.588,18.562,-27.312,-9.875,0.415,0.081,-0.887,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,304,23,-9.426,-0.719,5.961,-1.273,-0.004,1.727,0.855,-1.523,-0.588,18.562,-27.312,-9.875,0.415,0.081,-0.887,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,328,24,-9.426,-0.719,5.961,-1.273,-0.004,1.727,0.855,-1.523,-0.588,17.625,-30.625,-9.812,0.415,0.081,-0.887,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,352,24,-7.848,0.621,8.945,-1.273,-0.004,1.727,0.855,-1.523,-0.588,17.625,-30.625,-9.812,0.415,0.081,-0.887,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,376,24,-7.848,0.621,8.945,-1.273,-0.004,1.727,0.855,-1.523,-0.588,17.625,-30.625,-9.812,0.309,0.01,-0.939,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,400,24,-7.848,0.621,8.945,-1.273,-0.004,1.727,0.855,-1.523,-0.588,15.312,-30.5,-9.562,0.309,0.01,-0.939,30.511,-90.4666,79.9,REST
9,27,2023,12,7,22,422,22,-7.848,0.621,8.945,-1.273,-0.004,1.727,0.855,-1.523,-0.588,15.312,-30.5,-9.562,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,446,24,-7.848,0.621,8.945,0.355,-0.012,0.094,0.855,-1.523,-0.588,15.312,-30.5,-9.562,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,469,23,-7.848,0.621,8.945,0.355,-0.012,0.094,0.855,-1.523,-0.588,12.75,-29.188,-10.938,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,494,25,-3.711,1.504,8.223,0.355,-0.012,0.094,0.855,-1.523,-0.588,12.75,-29.188,-10.938,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,517,23,-3.711,1.504,8.223,0.082,0.543,-0.07,0.855,-1.523,-0.588,12.75,-29.188,-10.938,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,540,23,-3.711,1.504,8.223,0.082,0.543,-0.07,0.855,-1.523,-0.588,12.25,-29.625,-7.75,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,564,24,-3.711,1.504,8.223,0.16,-0.352,-0.012,0.855,-1.523,-0.588,12.25,-29.625,-7.75,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,588,24,-3.711,1.504,8.223,0.465,0.441,-0.863,0.855,-1.523,-0.588,12.25,-29.625,-7.75,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,612,24,-3.711,1.504,8.223,0.465,0.441,-0.863,0.855,-1.523,-0.588,11.375,-30,-6.312,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,642,30,-3.711,1.504,8.223,0.594,-0.879,-0.496,0.855,-1.523,-0.588,11.375,-30,-6.312,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,670,28,-3.711,1.504,8.223,0.672,-0.762,-0.828,0.855,-1.523,-0.588,11.375,-30,-6.312,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,696,26,-3.711,1.504,8.223,0.074,0.926,-0.973,0.855,-1.523,-0.588,11.375,-30,-6.312,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,722,26,-3.711,1.504,8.223,0.074,0.926,-0.973,0.855,-1.523,-0.588,11.562,-30,-7.875,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,751,29,-3.711,1.504,8.223,0.082,0.02,0.43,0.855,-1.523,-0.588,11.562,-30,-7.875,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,778,27,-3.711,1.504,8.223,0.082,0.02,0.43,0.855,-1.523,-0.588,11.438,-28.312,-7.938,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,805,27,-3.711,1.504,8.223,-0.34,0.008,0.32,0.855,-1.523,-0.588,11.438,-28.312,-7.938,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,831,26,-3.711,1.504,8.223,0.395,-0.578,0.047,0.855,-1.523,-0.588,11.438,-28.312,-7.938,0.272,-0.014,-0.951,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,856,25,-3.711,1.504,8.223,0.395,-0.578,0.047,0.855,-1.523,-0.588,11.438,-28.312,-7.938,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,880,24,-3.711,1.504,8.223,0.395,-0.578,0.047,0.855,-1.523,-0.588,11.812,-31.062,-7.812,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,905,25,-3.711,1.504,8.223,-0.207,-0.707,0.469,0.855,-1.523,-0.588,11.812,-31.062,-7.812,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,931,26,-3.711,1.504,8.223,-0.207,-0.707,0.469,0.855,-1.523,-0.588,11.125,-31.062,-8.5,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,956,25,-3.711,1.504,8.223,-0.301,-0.715,0.527,0.855,-1.523,-0.588,11.125,-31.062,-8.5,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,981,25,-3.711,1.504,8.223,-0.539,-0.754,0.789,0.855,-1.523,-0.588,11.125,-31.062,-8.5,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,6,25,-3.711,1.504,8.223,-0.234,-0.691,0.273,0.855,-1.523,-0.588,11.125,-31.062,-8.5,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,36,30,-3.711,1.504,8.223,-0.234,-0.691,0.273,0.855,-1.523,-0.588,11.312,-30.312,-6.812,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,64,28,-3.711,1.504,8.223,0.234,-0.57,0.129,0.855,-1.523,-0.588,11.312,-30.312,-6.812,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,92,28,-3.711,1.504,8.223,0.355,0.219,-0.191,0.855,-1.523,-0.588,11.312,-30.312,-6.812,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,121,29,-2.832,2.039,8.641,0.355,0.219,-0.191,0.855,-1.523,-0.588,11.312,-30.312,-6.812,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,145,24,-2.832,2.039,8.641,0.355,0.219,-0.191,0.855,-1.523,-0.588,10.375,-28.938,-7.562,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,167,22,-2.832,2.039,8.641,0.355,0.219,-0.191,0.855,-1.523,-0.588,11.25,-29.688,-7.938,0.202,-0.042,-0.967,30.511,-90.4666,79.9,REST
9,27,2023,12,7,20,190,23,-2.832,2.039,8.641,0.355,0.219,-0.191,0.855,-1.523,-0.588,11.25,-29.688,-7.938,0.189,-0.049,-0.972,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,213,23,-2.832,2.039,8.641,0.973,2.512,-1.234,0.855,-1.523,-0.588,11.25,-29.688,-7.938,0.189,-0.049,-0.972,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,234,21,-2.832,2.039,8.641,0.973,2.512,-1.234,0.855,-1.523,-0.588,11.688,-28.812,-7.875,0.189,-0.049,-0.972,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,256,22,-2.832,2.039,8.641,0.59,2.516,-1.727,0.855,-1.523,-0.588,11.688,-28.812,-7.875,0.189,-0.049,-0.972,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,278,22,-2.832,2.039,8.641,0.59,2.516,-1.727,0.855,-1.523,-0.588,11.688,-28.812,-7.875,0.194,-0.049,-0.969,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,304,26,-2.832,2.039,8.641,-0.25,0.602,0.629,0.855,-1.523,-0.588,11.688,-28.812,-7.875,0.194,-0.049,-0.969,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,331,27,-2.832,2.039,8.641,-0.777,-0.887,1.484,0.855,-1.523,-0.588,11.688,-28.812,-7.875,0.194,-0.049,-0.969,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,358,27,-2.832,2.039,8.641,-0.777,-0.887,1.484,0.855,-1.523,-0.588,11.688,-28.812,-7.875,0.2,-0.041,-0.964,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,385,27,-2.832,2.039,8.641,-0.777,-0.887,1.484,0.855,-1.523,-0.588,11.062,-29.562,-3.125,0.2,-0.041,-0.964,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,411,26,-2.832,2.039,8.641,-0.352,-2.633,0.188,0.855,-1.523,-0.588,11.062,-29.562,-3.125,0.2,-0.041,-0.964,30.511,-90.4666,79.9,SWIM
9,27,2023,12,7,21,438,27,-2.832,2.039,8.641,-0.352,-2.633,0.188,0.855,-1.523,-0.588,11.062,-29.562,-3.125,0.186,-0.048,-0.967,30.511,-90.4666,79.9,FLOAT
9,27,2023,12,7,21,466,28,-2.832,2.039,8.641,-0.352,-2.633,0.188,0.855,-1.523,-0.588,10.062,-29.562,-7,0.186,-0.048,-0.967,30.511,-90.4666,79.9,FLOAT
9,27,2023,12,7,21,493,27,-2.832,2.039,8.641,-0.352,-2.633,0.188,0.855,-1.523,-0.588,10.562,-30.062,-8,0.186,-0.048,-0.967,30.511,-90.4666,79.9,FLOAT
9,27,2023,12,7,21,518,25,-2.832,2.039,8.641,0.012,2.301,-1.031,0.855,-1.523,-0.588,10.562,-30.062,-8,0.186,-0.048,-0.967,30.511,-90.4666,79.9,FLOAT
9,27,2023,12,7,21,544,26,-3.293,2.27,8.797,0.012,2.301,-1.031,0.855,-1.523,-0.588,10.562,-30.062,-8,0.186,-0.048,-0.967,30.511,-90.4666,79.9,FLOAT
9,27,2023,12,7,21,567,23,-3.293,2.27,8.797,0.012,2.301,-1.031,0.855,-1.523,-0.588,11.25,-29.688,-7.938,0.186,-0.048,-0.967,30.511,-90.4666,79.9,FLOAT
